Brand,Price,Original Price,Discount,Rating,Reviews,Product Link,Image URL
Hooper,₹750,₹ 950,(21% OFF),4.9,2977,https://www.lenskart.com/hooper-hp-e15011-crystal-ace-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/kids-glasses:-crystal-ace-full-rim-wayfarer-unisex-8-12-yrs-hooper-hustlr-hp-e15011-eyeglasses__dsc5902_20_02_2025.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,721,https://www.lenskart.com/hooper-hp-e10015l-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/kids-glasses:-transparent-yellow-full-rim-round-kids--8-12-yrs--hooper-astra-hooper-hp-e10015l-c2_hooper-hp-e10015l-c2-eyeglasses_g_1085_22_march23.jpg.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,157,https://www.lenskart.com/hooper-hp-e15084l-c8-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/hooper-hp-e15084l-c8-eyeglasses_img_9342_05_jan24.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,1587,https://www.lenskart.com/hooper-hp-e10004m-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/transparent-blue-grey-tortoise-full-rim-rectangle-kids--5-8-yrs--hooper-flexi-hooper-hp-e15084m-c2-eyeglasses_transparent-blue-grey-tortoise-full-rim-rectangle-kids-(5-8-yrs)-hooper-flexi-hooper-hp-e15084m-c2-eyeglasses_g_5382_9_21_22_22_march23.jpg.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,653,https://www.lenskart.com/hooper-hp-e10108l-c8-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/kids-glasses:-pink-transparent-full-rim-round-8-12-yrs-hooper-poppin-2-0-hp-e10108l-c8_g_5850_22_03_2023.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,61,https://www.lenskart.com/hooper-hp-e10014m-c6-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/kids-glasses:-black-sky-blue-black-full-rimrectangle-kids-5-8-yrs-hooper-tr-essentials-hp-e10014m-c6-eyeglasses__dsc5757_15_10_2024.jpg
Hooper,₹750,₹ 950,(21% OFF),4.8,32,https://www.lenskart.com/hooper-hp-e17239l-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/hooper-hp-e17239l-c2-eyeglass_dsc0654_03_12_2024.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,1254,https://www.lenskart.com/hooper-hp-e15083m-c4-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/kids-glasses:-pink-full-rim-round-kids-5-8-yrs-hooper-tr-flex-hp-e15083m-c4-eyeglasses__dsc5613_23_08_2024.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,17,https://www.lenskart.com/lenskart-lk-e-16277-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/lenskart-lk-e16277-c1-eyeglasses_img_4088_30_11_2023.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,61,https://www.lenskart.com/lenskart-lk-e-16276-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/kids-glasses:-grey-transparent-multicolour-full-rim-rectangle-kids-5-8-yrs-hooper-superhero-lk-e16276-c1_csvfile-1703137805275-img_9086.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,139,https://www.lenskart.com/hooper-hp-e16998-l-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/matte-black-full-rim-rectangle-kids-8-12-yrs-hooper-pro-fit-hp-e16998-l-c1-eyeglasses_img_3104_17_04_2024.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,179,https://www.lenskart.com/hooper-hp-e15084m-c4-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/hooper-hp-e15084m-c4-eyeglasses_img_9333_05_jan24.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,1062,https://www.lenskart.com/hooper-hp-e10004l-c5-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/brown-transparent-brown-pink-full-rim-rectangle-kids-(8-12-yrs)-hooper-flexi-hooper-hp-e15084l-c1-eyeglasses_g_5292_9_21_22.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,100,https://www.lenskart.com/hooper-hp-e17748-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/hooper-hp-e17748-c2-eyeglasses__dsc7821_19_12_2024.jpg
Hooper,₹750,₹ 950,(21% OFF),4.8,24,https://www.lenskart.com/hooper-hp-e10004xl-black-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/black-pink-full-rim-rectangle-hooper-space-explorers-kids-teens-hp-e10004xl-eyeglasses__dsc2689_21_03_2025.jpg
Hooper,₹1400,₹ 1900,(26% OFF),4.9,57,https://www.lenskart.com/hooper-hpe000738-c1  black-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/black-red-full-rim-cat-eye-kids-8-12-yrs-hooper-ip-hpe000738-eyeglasses__dsc2984_25_03_25.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,136,https://www.lenskart.com/hooper-hp-e16997-l-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/transparent-grey-full-rim-rectangle-kids-8-12-yrs-hooper-pro-fit-hp-e16997-l-c2-eyeglasses_img_3147_17_04_2024.jpg
